stock,year,bbmsy,ffmsy,bbmsy.effEdepP,ffmsy.effEdepP
Arripis trutta,1951,1.8516733116416,0.211863840015202,1.8516733116416,0.211863840015202
Arripis trutta,1952,1.94143631360564,0.252585299546518,1.94143631360564,0.252585299546518
Arripis trutta,1953,1.88677696544835,0.311883141549404,1.88677696544835,0.311883141549404
Arripis trutta,1954,2.87845725854958,0.272578386976454,2.87845725854958,0.272578386976454
Arripis trutta,1955,2.7772297307579,0.282513624215736,2.7772297307579,0.282513624215736
Arripis trutta,1956,2.56217592349454,0.306226137448825,2.56217592349454,0.306226137448825
Arripis trutta,1957,2.37526125944912,0.412904703322024,2.37526125944912,0.412904703322024
Arripis trutta,1958,2.14368967530832,0.366006911146438,2.14368967530832,0.366006911146438
Arripis trutta,1959,2.3219957180004,0.337901241778247,2.3219957180004,0.337901241778247
Arripis trutta,1960,1.4865256406517,0.395858578752196,1.4865256406517,0.395858578752196
Arripis trutta,1961,1.66385863274446,0.306512460673573,1.66385863274446,0.306512460673573
Arripis trutta,1962,1.61758106909013,0.557805750348608,1.61758106909013,0.557805750348608
Arripis trutta,1963,1.21680041700521,0.419126585270792,1.21680041700521,0.419126585270792
Arripis trutta,1964,1.29836887200909,0.528763124834673,1.29836887200909,0.528763124834673
Arripis trutta,1965,1.38665073357003,0.41022499949188,1.38665073357003,0.41022499949188
Arripis trutta,1966,1.46709401118859,0.615022633254781,1.46709401118859,0.615022633254781
Arripis trutta,1967,1.45472184637066,0.835993574740126,1.45472184637066,0.835993574740126
Arripis trutta,1968,1.45713299899104,0.915378968838783,1.45713299899104,0.915378968838783
Arripis trutta,1969,1.05670272350341,0.723940696459026,1.05670272350341,0.723940696459026
Arripis trutta,1970,1.275096411145,0.646096633275074,1.275096411145,0.646096633275074
Arripis trutta,1971,1.0104575380889,0.62118809108994,1.0104575380889,0.62118809108994
Arripis trutta,1972,1.15181791405841,0.800396609267947,1.15181791405841,0.800396609267947
Arripis trutta,1973,0.939087444492352,0.584848268159067,0.939087444492352,0.584848268159067
Arripis trutta,1974,0.777009741097862,0.948178997148295,0.777009741097862,0.948178997148295
Arripis trutta,1975,1.01503874926156,0.603504584288632,1.01503874926156,0.603504584288632
Arripis trutta,1976,0.818456609417589,0.546664454749403,0.818456609417589,0.546664454749403
Arripis trutta,1977,0.856485725235252,0.730111845508667,0.856485725235252,0.730111845508667
Arripis trutta,1978,0.707244405334159,0.764919886955136,0.707244405334159,0.764919886955136
Arripis trutta,1979,0.536973324727134,0.80692694015332,0.536973324727134,0.80692694015332
Arripis trutta,1980,0.470794410293971,1.01784906049117,0.470794410293971,1.01784906049117
Arripis trutta,1981,0.596725091146488,0.767544910733178,0.596725091146488,0.767544910733178
Arripis trutta,1982,0.673538706671143,0.76475684718788,0.673538706671143,0.76475684718788
Arripis trutta,1983,0.797425993913799,0.930298556590787,0.797425993913799,0.930298556590787
Arripis trutta,1984,1.11109416588059,0.790541062362288,1.11109416588059,0.790541062362288
Arripis trutta,1985,0.813367673509091,1.13803149292426,0.813367673509091,1.13803149292426
Arripis trutta,1986,0.569396124815414,1.37796026759132,0.569396124815414,1.37796026759132
Arripis trutta,1987,0.543400789525603,1.08290959220139,0.543400789525603,1.08290959220139
Arripis trutta,1988,0.370814531704317,1.05794833998273,0.370814531704317,1.05794833998273
Arripis trutta,1989,0.360180217811791,1.00804001786559,0.360180217811791,1.00804001786559
Arripis trutta,1990,0.387920833154044,1.0694450603099,0.387920833154044,1.0694450603099
Arripis trutta,1991,0.393355246171371,1.30998504303019,0.393355246171371,1.30998504303019
Arripis trutta,1992,0.32529775662172,1.02448008763171,0.32529775662172,1.02448008763171
Arripis trutta,1993,0.383216571391299,1.50792476065464,0.383216571391299,1.50792476065464
Arripis trutta,1994,0.402779207668876,1.32462537954434,0.402779207668876,1.32462537954434
Arripis trutta,1995,0.444509369760477,2.13577575810395,0.444509369760477,2.13577575810395
Arripis trutta,1996,0.444492300614151,1.54761430100146,0.444492300614151,1.54761430100146
Arripis trutta,1997,0.387877098677389,1.7482214803897,0.387877098677389,1.7482214803897
Arripis trutta,1998,0.360938405859523,1.96891264946478,0.360938405859523,1.96891264946478
Arripis trutta,1999,0.369312407785945,1.78139557986385,0.369312407785945,1.78139557986385
Arripis trutta,2000,0.383764197824176,2.16307916408181,0.383764197824176,2.16307916408181
Arripis trutta,2001,0.340423121465108,2.26561270038289,0.340423121465108,2.26561270038289
Arripis trutta,2002,0.347304410822551,2.39015778195277,0.347304410822551,2.39015778195277
Arripis trutta,2003,0.277718100824094,2.23895975125101,0.277718100824094,2.23895975125101
Arripis trutta,2004,0.273323692538494,2.29361596191695,0.273323692538494,2.29361596191695
Arripis trutta,2005,0.227072982137072,1.97988680243933,0.227072982137072,1.97988680243933
Arripis trutta,2006,0.240373200905891,2.58354526362377,0.240373200905891,2.58354526362377
Arripis trutta,2007,0.188277518420125,2.43160818853353,0.188277518420125,2.43160818853353
Arripis trutta,2008,0.150043449730895,1.94525751378999,0.150043449730895,1.94525751378999
Arripis trutta,2009,0.139712519285236,2.6099685664275,0.139712519285236,2.6099685664275
Arripis trutta,2010,0.117970385246649,2.59383778057107,0.117970385246649,2.59383778057107
Arripis trutta,2011,0.102782173157762,1.42177111858517,0.102782173157762,1.42177111858517
Arripis trutta,2012,0.0964590419607082,2.81032346689425,0.0964590419607082,2.81032346689425
Arripis trutta,2013,0.0881358265371703,2.40137604497259,0.0881358265371703,2.40137604497259
Arripis trutta,2014,0.0730066291435636,2.34016817726812,0.0730066291435636,2.34016817726812
