year,stock,capture,taxa,effort
2010,Sillago sihama,3744,Sillago sihama,1915208537
2011,Arripis trutta,745,Arripis trutta,2041606294
2011,Epinephelinae,1916,Epinephelinae,2041606294
2011,Gymnocephalus cernua,266,Gymnocephalus cernua,2041606294
2011,Lates calcarifer,12288,Lates calcarifer,2041606294
2011,Leiognathidae,286,Leiognathidae,2041606294
2011,Lutjanidae,18606,Lutjanidae,2041606294
2011,Pagrus auratus,1607,Pagrus auratus,2041606294
2011,Platycephalus,3697,Platycephalus,2041606294
2011,Pleuronectiformes,24833,Pleuronectiformes,2041606294
2011,Sillago sihama,4807,Sillago sihama,2041606294
2012,Arripis trutta,1382,Arripis trutta,2284461339
2012,Epinephelinae,1475,Epinephelinae,2284461339
2012,Gymnocephalus cernua,267,Gymnocephalus cernua,2284461339
2012,Lates calcarifer,11027,Lates calcarifer,2284461339
2012,Leiognathidae,143,Leiognathidae,2284461339
2012,Lutjanidae,20647,Lutjanidae,2284461339
2012,Pagrus auratus,1630,Pagrus auratus,2284461339
2012,Platycephalus,3889,Platycephalus,2284461339
2012,Pleuronectiformes,14584,Pleuronectiformes,2284461339
2012,Sillago sihama,3741,Sillago sihama,2284461339
2013,Arripis trutta,1079,Arripis trutta,2423260837
2013,Epinephelinae,1898,Epinephelinae,2423260837
2013,Gymnocephalus cernua,425,Gymnocephalus cernua,2423260837
2013,Lates calcarifer,11085,Lates calcarifer,2423260837
2013,Leiognathidae,99,Leiognathidae,2423260837
2013,Lutjanidae,19136,Lutjanidae,2423260837
2013,Pagrus auratus,1223,Pagrus auratus,2423260837
2013,Platycephalus,3714,Platycephalus,2423260837
2013,Pleuronectiformes,18415,Pleuronectiformes,2423260837
2013,Sillago sihama,3332,Sillago sihama,2423260837
2014,Arripis trutta,871,Arripis trutta,2044668922
2014,Epinephelinae,1001,Epinephelinae,2044668922
2014,Gymnocephalus cernua,298,Gymnocephalus cernua,2044668922
2014,Lates calcarifer,10512,Lates calcarifer,2044668922
2014,Leiognathidae,6448,Leiognathidae,2044668922
2014,Lutjanidae,20112,Lutjanidae,2044668922
2014,Pagrus auratus,1229,Pagrus auratus,2044668922
2014,Platycephalus,3290,Platycephalus,2044668922
2014,Pleuronectiformes,19943,Pleuronectiformes,2044668922
2014,Sillago sihama,3377,Sillago sihama,2044668922
2015,Arripis trutta,722,Arripis trutta,2430672924
2015,Epinephelinae,24168,Epinephelinae,2430672924
2015,Gymnocephalus cernua,182,Gymnocephalus cernua,2430672924
2015,Lates calcarifer,11149,Lates calcarifer,2430672924
2015,Leiognathidae,5681,Leiognathidae,2430672924
2015,Lutjanidae,23581,Lutjanidae,2430672924
2015,Pagrus auratus,1134,Pagrus auratus,2430672924
2015,Platycephalus,3561,Platycephalus,2430672924
2015,Pleuronectiformes,15278,Pleuronectiformes,2430672924
2015,Sillago sihama,3437,Sillago sihama,2430672924
2016,Arripis trutta,1098,Arripis trutta,NA
2016,Epinephelinae,24182,Epinephelinae,NA
2016,Gymnocephalus cernua,172,Gymnocephalus cernua,NA
2016,Lates calcarifer,9531,Lates calcarifer,NA
2016,Leiognathidae,6895,Leiognathidae,NA
2016,Lutjanidae,18738,Lutjanidae,NA
2016,Pagrus auratus,842,Pagrus auratus,NA
2016,Platycephalus,3590,Platycephalus,NA
2016,Pleuronectiformes,15770,Pleuronectiformes,NA
2016,Sillago sihama,3075,Sillago sihama,NA
2017,Arripis trutta,709,Arripis trutta,NA
2017,Epinephelinae,30334,Epinephelinae,NA
2017,Gymnocephalus cernua,170,Gymnocephalus cernua,NA
2017,Lates calcarifer,14090.474,Lates calcarifer,NA
2017,Leiognathidae,6286,Leiognathidae,NA
2017,Lutjanidae,19407,Lutjanidae,NA
2017,Pagrus auratus,685,Pagrus auratus,NA
2017,Platycephalus,3604,Platycephalus,NA
2017,Pleuronectiformes,14751.996,Pleuronectiformes,NA
2017,Sillago sihama,2880,Sillago sihama,NA
2018,Arripis trutta,833,Arripis trutta,NA
2018,Epinephelinae,28880,Epinephelinae,NA
2018,Gymnocephalus cernua,156,Gymnocephalus cernua,NA
2018,Lates calcarifer,11128,Lates calcarifer,NA
2018,Leiognathidae,6924,Leiognathidae,NA
2018,Lutjanidae,20066,Lutjanidae,NA
2018,Pagrus auratus,603,Pagrus auratus,NA
2018,Platycephalus,2970,Platycephalus,NA
2018,Pleuronectiformes,17177,Pleuronectiformes,NA
2018,Sillago sihama,2417,Sillago sihama,NA
2019,Arripis trutta,872,Arripis trutta,NA
2019,Epinephelinae,15371,Epinephelinae,NA
2019,Gymnocephalus cernua,163,Gymnocephalus cernua,NA
2019,Lates calcarifer,11100,Lates calcarifer,NA
2019,Leiognathidae,7307,Leiognathidae,NA
2019,Lutjanidae,20485,Lutjanidae,NA
2019,Pagrus auratus,496,Pagrus auratus,NA
2019,Platycephalus,2627,Platycephalus,NA
2019,Pleuronectiformes,16880,Pleuronectiformes,NA
2019,Sillago sihama,2496,Sillago sihama,NA
